"Gene_Name","Gene_ID","Homologene_ID","Species_Name","Hgene_Name","mRNA_ID","Protein_ID","Identity_Protein","Identity_DNA"
"BIRC5","332","37450","M.musculus","Birc5","NM_009689.2","NP_033819.1","83.60","82.60"
"BIRC5","332","37450","G.gallus","BIRC5","NM_001012318.1","NP_001012318.1","61.00","65.90"
"BIRC5","332","37450","D.rerio","birc5a","NM_194397.2","NP_919378.1","54.30","58.00"
"BIRC5","332","37450","D.rerio","LOC100331847","XM_002663996.1","XP_002664042.1","68.90","65.60"
"BIRC5","332","37450","D.rerio","LOC100332126","XM_002664000.1","XP_002664046.1","54.30","58.00"
"BIRC5","332","37450","D.melanogaster","Det","NM_142351.2","NP_650608.1","41.00","48.70"
"BRAF","673","3197","H.sapiens","BRAF","NM_004333.4","NP_004324.2","0.00","0.00"
"BRAF","673","3197","P.troglodytes","BRAF","XM_001155024.1","XP_001155024.1","99.90","99.80"
"BRAF","673","3197","C.lupus","BRAF","XM_532749.2","XP_532749.2","98.70","94.90"
"BRAF","673","3197","B.taurus","BRAF","XM_864068.3","XP_869161.2","98.50","95.40"
"BRAF","673","3197","M.musculus","Braf","NM_139294.4","NP_647455.2","98.10","93.00"
"BRAF","673","3197","R.norvegicus","Braf","XM_231692.4","XP_231692.4","98.20","92.50"
"BRAF","673","3197","G.gallus","BRAF","NM_205302.1","NP_990633.1","94.60","85.70"
"BRAF","673","3197","D.rerio","braf","NM_205744.3","NP_991307.2","86.40","72.70"
"BRAF","673","3197","D.melanogaster","phl","NM_080308.2","NP_525047.1","48.20","50.90"
"BRAF","673","3197","A.gambiae","AgaP_AGAP004699","XM_318144.4","XP_318144.4","53.70","55.40"
"BRAF","673","3197","C.elegans","lin-45","NM_171367.4","NP_741430.3","48.30","51.80"
"BST2","684","48277","H.sapiens","BST2","NM_004335.2","NP_004326.1","0.00","0.00"
"BST2","684","48277","P.troglodytes","BST2","XM_512491.2","XP_512491.2","97.20","98.10"
"BST2","684","48277","B.taurus","BST2","XM_871059.2","XP_876152.2","48.20","65.20"
"BST2","684","48277","B.taurus","BST2","XM_584000.4","XP_584000.2","49.00","66.40"
"BST2","684","48277","M.musculus","Bst2","NM_198095.2","NP_932763.1","46.70","58.30"
"BST2","684","48277","R.norvegicus","Bst2","NM_198134.1","NP_937767.1","42.20","56.30"
"BTN2A1","11120","56017","H.sapiens","BTN2A1","NM_007049.2","NP_008980.1","0.00","0.00"
"BTN2A1","11120","56017","P.troglodytes","BTN2A1","XM_527269.2","XP_527269.2","98.20","98.70"
"C19ORF33","64073","0","-","-","-","-","0.00","0.00"
"C1QTNF3","114899","12788","H.sapiens","C1QTNF3","NM_181435.4","NP_852100.3","0.00","0.00"
"C1QTNF3","114899","12788","C.lupus","C1QTNF3","XM_848980.1","XP_854073.1","97.50","93.20"
"C1QTNF3","114899","12788","R.norvegicus","C1qtnf3","XM_226833.4","XP_226833.3","94.70","90.50"
"C1QTNF3","114899","12788","G.gallus","C1QTNF3","XM_425002.2","XP_425002.2","78.90","78.60"
"C20orf32","25927","9153","H.sapiens","CNRIP1","NM_015463.2","NP_056278.1","0.00","0.00"
"C20orf32","25927","9153","P.troglodytes","CNRIP1","XM_001167391.1","XP_001167391.1","100.00","99.40"
"C20orf32","25927","9153","C.lupus","CNRIP1","XM_850299.1","XP_855392.1","97.00","92.10"
"C20orf32","25927","9153","B.taurus","CNRIP1","NM_001076183.1","NP_001069651.1","97.00","93.50"
"C20orf32","25927","9153","M.musculus","Cnrip1","NM_029861.2","NP_084137.1","96.30","90.00"
"C20orf32","25927","9153","R.norvegicus","Cnrip1","NM_001014232.1","NP_001014254.1","95.70","89.80"
"C20orf32","25927","9153","G.gallus","CNRIP1","XM_419337.2","XP_419337.1","72.00","72.90"
"C20orf32","25927","9153","D.rerio","cnrip1","XM_679802.2","XP_684894.2","60.50","64.40"
"C8A","731","472","H.sapiens","C8A","NM_000562.2","NP_000553.1","0.00","0.00"
"C8A","731","472","P.troglodytes","C8A","XM_513435.2","XP_513435.2","99.50","99.50"
"C8A","731","472","C.lupus","C8A","XM_536695.2","XP_536695.2","77.90","84.20"
"C8A","731","472","B.taurus","C8A","NM_001046285.1","NP_001039750.1","76.70","82.60"
"C8A","731","472","M.musculus","C8a","NM_146148.1","NP_666260.1","72.60","78.90"
"C8A","731","472","R.norvegicus","C8a","XM_233251.4","XP_233251.4","74.10","79.30"
"C8A","731","472","G.gallus","C8A","XM_426667.2","XP_426667.2","55.00","61.00"
"C8A","731","472","D.rerio","c8a","NM_001003496.1","NP_001003496.1","44.10","52.10"
"CAPG","822","37523","H.sapiens","CAPG","NM_001747.2","NP_001738.2","0.00","0.00"
"CAPG","822","37523","P.troglodytes","CAPG","XM_001166228.1","XP_001166228.1","99.70","99.50"
"CAPG","822","37523","C.lupus","CAPG","XM_540197.2","XP_540197.2","95.10","91.20"
"CAPG","822","37523","B.taurus","CAPG","NM_178574.2","NP_848669.1","91.10","87.70"
"CAPG","822","37523","M.musculus","Capg","NM_001042534.2","NP_001035999.1","92.80","89.40"
"CAPG","822","37523","R.norvegicus","Capg","NM_001013086.1","NP_001013104.1","92.80","88.30"
"CAPG","822","37523","D.rerio","capg","NM_001001594.1","NP_001001594.1","58.20","62.40"
"CAPG","822","37523","D.rerio","LOC565410","XM_688690.3","XP_693782.2","58.30","62.70"
"CAPZA1","829","24376","H.sapiens","CAPZA1","NM_006135.2","NP_006126.1","0.00","0.00"
"CAPZA1","829","24376","P.troglodytes","CAPZA1","XM_513632.2","XP_513632.2","96.50","97.20"
"CAPZA1","829","24376","C.lupus","CAPZA1","XM_857739.1","XP_862832.1","97.20","96.50"
"CAPZA1","829","24376","B.taurus","CAPZA1","NM_001083480.1","NP_001076949.1","98.60","95.90"
"CAPZA1","829","24376","M.musculus","Gm3608","XM_001477985.1","XP_001478035.1","96.50","92.50"
"CAPZA1","829","24376","M.musculus","Capza1","NM_009797.1","NP_033927.1","96.20","92.50"
"CAPZA1","829","24376","R.norvegicus","Capza1","XM_001077010.1","XP_001077010.1","97.20","93.10"
"CAPZA1","829","24376","G.gallus","CAPZA1","NM_205515.1","NP_990846.1","92.30","84.60"
"CAPZA1","829","24376","D.rerio","capza1a","NM_212697.1","NP_997862.1","81.50","76.00"
"CAPZA1","829","24376","D.rerio","capza1b","XM_684025.2","XP_689117.1","81.50","74.60"
"CAPZA1","829","24376","D.melanogaster","cpa","NM_137695.2","NP_611539.1","65.00","61.00"
"CAPZA1","829","24376","A.gambiae","AgaP_AGAP006141","XM_001688742.1","XP_001688794.1","64.80","59.70"
"CAPZA1","829","24376","C.elegans","cap-1","NM_068744.2","NP_501145.1","57.50","57.50"
"CAPZA1","829","24376","A.thaliana","AT3G05520","NM_001161121.1","NP_001154593.1","31.00","47.90"
"CAPZA1","829","24376","O.sativa","Os07g0414800","NM_001065993.1","NP_001059458.1","34.90","49.10"
"CASC2","255082","0","-","-","-","-","0.00","0.00"
"CASP3","836","37912","H.sapiens","CASP3","NM_004346.3","NP_004337.2","0.00","0.00"
"CASP3","836","37912","P.troglodytes","CASP3","NM_001012433.1","NP_001012435.1","99.60","99.50"
"CASP3","836","37912","C.lupus","CASP3","NM_001003042.1","NP_001003042.1","89.20","89.50"
"CASP3","836","37912","B.taurus","CASP3","NM_001077840.1","NP_001071308.1","84.00","86.30"
"CASP3","836","37912","M.musculus","Casp3","NM_009810.2","NP_033940.1","86.60","83.60"
"CASP3","836","37912","R.norvegicus","Casp3","NM_012922.2","NP_037054.1","89.20","84.80"
"CASP3","836","37912","G.gallus","CASP3","NM_204725.1","NP_990056.1","66.90","70.80"
"CASP3","836","37912","A.gambiae","CASPS8","XM_318945.1","XP_318945.3","38.60","48.00"
"CASP7","840","11168","H.sapiens","CASP7","NM_033338.4","NP_203124.1","0.00","0.00"
"CASP7","840","11168","P.troglodytes","CASP7","XM_508043.2","XP_508043.2","99.70","99.40"
"CASP7","840","11168","C.lupus","CASP7","XM_544026.2","XP_544026.2","86.40","85.50"
"CASP7","840","11168","B.taurus","CASP7","XM_604643.4","XP_604643.3","89.40","87.00"
"CASP7","840","11168","M.musculus","Casp7","NM_007611.2","NP_031637.1","82.20","81.70"
"CASP7","840","11168","R.norvegicus","Casp7","NM_022260.2","NP_071596.1","85.10","82.30"
"CASP7","840","11168","G.gallus","CASP7","XM_421764.2","XP_421764.2","73.00","68.30"
"CASP7","840","11168","D.rerio","casp3b","NM_001048066.1","NP_001041531.1","51.40","57.30"
"CASP7","840","11168","D.rerio","casp3a","NM_131877.2","NP_571952.1","57.80","58.10"
"CASP7","840","11168","D.melanogaster","Ice","NM_079827.2","NP_524551.2","46.40","51.60"
"CASP7","840","11168","D.melanogaster","Dcp-1","NM_057626.3","NP_476974.1","44.60","49.60"
"CASP7","840","11168","A.gambiae","CASPS7","XM_316795.3","XP_316795.2","43.20","51.00"
"CCL2","6347","2245","H.sapiens","CCL2","NM_002982.3","NP_002973.1","0.00","0.00"
"CCL2","6347","2245","P.troglodytes","CCL2","XM_001174551.1","XP_001174551.1","100.00","98.70"
"CCL2","6347","2245","C.lupus","CCL2","NM_001003297.1","NP_001003297.1","79.20","84.40"
"CCL2","6347","2245","B.taurus","CCL2","NM_174006.2","NP_776431.1","72.40","81.30"
"CCL2","6347","2245","M.musculus","Ccl12","NM_011331.2","NP_035461.2","68.40","74.70"
"CCL2","6347","2245","R.norvegicus","Ccl12","XM_213425.2","XP_213425.1","64.20","75.10"
"CCL20","6364","3375","H.sapiens","CCL20","NM_004591.2","NP_004582.1","0.00","0.00"
"CCL20","6364","3375","P.troglodytes","CCL20","XM_516133.2","XP_516133.2","99.00","99.00"
"CCL20","6364","3375","C.lupus","CCL20","NM_001005254.1","NP_001005254.1","70.80","83.30"
"CCL20","6364","3375","B.taurus","CCL20","NM_174263.2","NP_776688.1","70.50","81.40"
"CCL20","6364","3375","M.musculus","Ccl20","NM_016960.1","NP_058656.1","64.20","73.00"
"CCL20","6364","3375","R.norvegicus","Ccl20","NM_019233.1","NP_062106.1","62.10","69.80"
"CCL20","6364","3375","G.gallus","CCL20","NM_204438.1","NP_989769.1","55.90","61.60"
"CCNA2","890","55562","H.sapiens","CCNA2","NM_001237.3","NP_001228.1","0.00","0.00"
"CCNA2","890","55562","P.troglodytes","CCNA2","XM_517420.2","XP_517420.1","99.50","99.50"
"CCNA2","890","55562","C.lupus","CCNA2","XM_540965.2","XP_540965.2","91.40","91.80"
"CCNA2","890","55562","B.taurus","CCNA2","NM_001075123.1","NP_001068591.1","90.70","90.60"
"CCNA2","890","55562","M.musculus","Ccna2","NM_009828.1","NP_033958.1","89.10","86.50"
"CCNA2","890","55562","R.norvegicus","Ccna2","NM_053702.1","NP_446154.1","95.00","90.80"
"CCNA2","890","55562","G.gallus","CCNA2","NM_205244.1","NP_990575.1","70.50","67.90"
"CCNA2","890","55562","D.rerio","ccna2","NM_152949.1","NP_694481.1","65.60","64.40"
"CCNA2","890","55562","D.melanogaster","CycA","NM_079306.2","NP_524030.2","49.80","52.80"
"CCNA2","890","55562","A.gambiae","AgaP_AGAP012413","XM_320142.3","XP_320142.3","56.00","56.90"
"CCNA2","890","55562","A.thaliana","CYCA3;4","NM_202254.2","NP_973983.1","45.90","52.40"
"CCNA2","890","55562","A.thaliana","CYCA3;3","NM_103616.1","NP_175155.1","45.90","54.10"
"CCNA2","890","55562","A.thaliana","CYCA3;2","NM_103614.4","NP_564499.3","45.10","53.00"
"CCNA2","890","55562","A.thaliana","CYCA3;1","NM_123674.1","NP_199122.1","43.70","51.20"
"CCNA2","890","55562","O.sativa","Os03g0607600","NM_001057175.1","NP_001050640.1","38.70","45.50"
"CCNA2","890","55562","O.sativa","Os12g0581800","NM_001073669.1","NP_001067137.1","41.20","47.10"
"CCND1","595","1334","H.sapiens","CCND1","NM_053056.2","NP_444284.1","0.00","0.00"
"CCND1","595","1334","C.lupus","CCND1","NM_001005757.1","NP_001005757.1","94.60","91.80"
"CCND1","595","1334","B.taurus","CCND1","NM_001046273.1","NP_001039738.1","93.90","92.60"
"CCND1","595","1334","M.musculus","Ccnd1","NM_007631.2","NP_031657.1","93.90","90.10"
"CCND1","595","1334","R.norvegicus","Ccnd1","NM_171992.2","NP_741989.2","92.90","88.90"
"CCND1","595","1334","G.gallus","CCND1","NM_205381.1","NP_990712.1","87.00","78.50"
"CCND1","595","1334","D.rerio","ccnd1","NM_131025.2","NP_571100.1","77.30","71.10"
"CCND1","595","1334","D.rerio","LOC100334747","XM_002662916.1","XP_002662962.1","77.30","71.20"
"CCNE1","898","14452","H.sapiens","CCNE1","NM_001238.1","NP_001229.1","0.00","0.00"
"CCNE1","898","14452","P.troglodytes","CCNE1","XM_512559.2","XP_512559.2","99.70","99.90"
"CCNE1","898","14452","C.lupus","CCNE1","XM_541724.2","XP_541724.2","86.60","86.60"
"CCNE1","898","14452","B.taurus","CCNE1","XM_612960.4","XP_612960.3","85.90","88.40"
"CCNE1","898","14452","M.musculus","Ccne1","NM_007633.2","NP_031659.2","79.70","79.30"
"CCNE1","898","14452","R.norvegicus","Ccne1","XM_574426.2","XP_574426.2","80.10","79.40"
"CCNE1","898","14452","G.gallus","CCNE1","NM_001031358.1","NP_001026529.1","73.80","74.40"
"CCNE1","898","14452","D.rerio","ccne","NM_130995.1","NP_571070.1","62.00","63.70"
"CCNE1","898","14452","D.melanogaster","CycE","NM_165125.2","NP_723926.1","49.30","52.40"
"CCNE1","898","14452","C.elegans","cye-1","NM_001025857.1","NP_001021028.1","33.60","47.60"
"CCR2","729230","537","H.sapiens","CCR2","NM_001123396.1","NP_001116868.1","0.00","0.00"
"CCR2","729230","537","P.troglodytes","CCR2","XM_001149592.1","XP_001149592.1","99.70","99.20"
"CCR2","729230","537","C.lupus","CCR2","XM_541906.1","XP_541906.1","77.70","80.60"
"CCR2","729230","537","B.taurus","CCR2","XM_584158.3","XP_584158.2","80.00","84.40"
"CCR2","729230","537","M.musculus","Ccr2","NM_009915.1","NP_034045.1","79.70","80.60"
"CCR2","729230","537","R.norvegicus","Ccr2","NM_021866.1","NP_068638.1","80.00","80.90"
"CCR2","729230","537","G.gallus","CCR2","NM_001045835.1","NP_001039300.1","58.30","63.70"
"CCR2","729230","537","D.rerio","LOC100005081","XM_001344184.3","XP_001344220.3","45.90","54.80"
"CCR2","729230","537","D.rerio","LOC100004625","XM_001343843.1","XP_001343879.1","45.40","53.80"
"CCR2","729230","537","D.rerio","LOC100004988","XM_001344115.1","XP_001344151.1","47.40","55.20"
"CCR2","729230","537","D.rerio","LOC100330391","XM_002667278.1","XP_002667324.1","44.40","54.60"
"CD24","100133941","122183","H.sapiens","CD24","NM_013230.2","NP_037362.1","0.00","0.00"
"CD24","100133941","122183","B.taurus","LOC786683","XM_001254294.1","XP_001254295.1","78.90","81.10"
"CD24","100133941","122183","B.taurus","LOC100138326","XM_001788106.1","XP_001788158.1","78.90","81.10"
"CD24","100133941","122183","B.taurus","CD24","XM_001787769.1","XP_001787821.1","78.90","81.10"
"CD248","57124","10699","H.sapiens","CD248","NM_020404.2","NP_065137.1","0.00","0.00"
"CD248","57124","10699","P.troglodytes","CD248","XM_522073.2","XP_522073.2","98.90","99.00"
"CD248","57124","10699","C.lupus","CD248","XM_540833.2","XP_540833.1","83.40","86.10"
"CD248","57124","10699","M.musculus","Cd248","NM_054042.2","NP_473383.1","79.90","82.40"
"CD248","57124","10699","R.norvegicus","Cd248","XM_238151.4","XP_238151.4","78.90","81.60"
"CD44","960","508","H.sapiens","CD44","NM_000610.3","NP_000601.3","0.00","0.00"
"CD44","960","508","P.troglodytes","CD44","XM_001152601.1","XP_001152601.1","98.50","99.10"
"CD44","960","508","M.musculus","Cd44","NM_009851.2","NP_033981.2","71.50","79.40"
"CD44","960","508","R.norvegicus","Cd44","NM_012924.2","NP_037056.2","72.00","80.40"
"CD44","960","508","G.gallus","CD44","XM_001232450.1","XP_001232451.1","54.70","60.50"
"CD44","960","508","D.rerio","LOC100330801","XM_002666970.1","XP_002667016.1","36.10","50.40"
"CD69","969","90963","H.sapiens","CD69","NM_001781.2","NP_001772.1","0.00","0.00"
"CD69","969","90963","P.troglodytes","CD69","XM_520732.2","XP_520732.2","99.50","99.70"
"CD69","969","90963","C.lupus","CD69","XM_534892.2","XP_534892.2","65.70","80.00"
"CD69","969","90963","B.taurus","CD69","NM_174014.2","NP_776439.1","62.30","78.10"
"CD69","969","90963","M.musculus","Cd69","NM_001033122.2","NP_001028294.1","58.40","70.60"
"CD69","969","90963","R.norvegicus","Cd69","NM_134327.1","NP_599154.1","60.20","70.90"
"CD69","969","90963","G.gallus","LOC426336","XM_423996.2","XP_423996.2","35.80","49.50"
"CD69","969","90963","G.gallus","17.5","NM_205429.1","NP_990760.1","39.90","50.20"
"CD69","969","90963","G.gallus","CD69","XM_416058.2","XP_416058.2","35.00","49.30"
"CD69","969","90963","G.gallus","LOC425783","XM_423496.2","XP_423496.2","35.50","48.80"
"CD69","969","90963","G.gallus","CLEC2D","XM_425310.2","XP_425310.2","29.60","46.10"
"CD69","969","90963","G.gallus","Y-Lec1","XM_001231949.1","XP_001231950.1","36.80","48.70"
"CD69","969","90963","G.gallus","LOC417073","XM_415360.2","XP_415360.2","30.50","43.20"
"CD69","969","90963","G.gallus","LOC769656","XM_001232943.1","XP_001232944.1","36.50","52.90"
"CD69","969","90963","G.gallus","LOC417078","XM_415365.2","XP_415365.2","32.90","47.70"
"CD69","969","90963","G.gallus","LOC769384","XM_001232652.1","XP_001232653.1","33.30","47.60"
"CD69","969","90963","G.gallus","LOC769354","XM_001231742.1","XP_001231743.1","35.00","47.90"
"CD69","969","90963","G.gallus","LOC776458","XM_001235978.1","XP_001235979.1","36.50","52.90"
"CD69","969","90963","G.gallus","LOC768754","XM_001231243.1","XP_001231244.1","37.90","50.00"
"CD69","969","90963","G.gallus","LOC425174","XM_422961.2","XP_422961.2","32.00","46.30"
"CD69","969","90963","G.gallus","LOC776463","XM_001235983.1","XP_001235984.1","34.70","46.20"
"CD69","969","90963","G.gallus","LOC769366","XM_001232626.1","XP_001232627.1","33.30","46.50"
"CD69","969","90963","G.gallus","CLEC2B","XM_001232526.1","XP_001232527.1","37.40","50.10"
"CD69","969","90963","G.gallus","CLEC2B","XM_001232735.1","XP_001232736.1","32.50","48.10"
"CD69","969","90963","G.gallus","LOC768352","XM_001231206.1","XP_001231207.1","33.30","46.50"
"CDC20B","166979","65056","H.sapiens","CDC20B","NM_001170402.1","NP_001163873.1","0.00","0.00"
"CDC20B","166979","65056","P.troglodytes","CDC20B","XM_001147536.1","XP_001147536.1","97.90","98.90"
"CDC20B","166979","65056","C.lupus","CDC20B","XM_535236.2","XP_535236.2","80.30","85.50"
"CDC20B","166979","65056","B.taurus","CDC20B","XM_600322.3","XP_600322.3","78.40","84.50"
"CDC20B","166979","65056","M.musculus","Cdc20b","XM_138861.5","XP_138861.5","73.00","78.90"
"CDC20B","166979","65056","G.gallus","CDC20B","XM_423833.2","XP_423833.2","51.80","59.00"
"CDC25B","994","41451","H.sapiens","CDC25B","NM_021873.2","NP_068659.1","0.00","0.00"
"CDC25B","994","41451","P.troglodytes","CDC25B","XM_001162706.1","XP_001162706.1","99.30","99.40"
"CDC25B","994","41451","C.lupus","CDC25B","XM_845093.1","XP_850186.1","86.40","86.40"
"CDC25B","994","41451","B.taurus","CDC25B","XM_866334.3","XP_871427.1","87.80","87.80"
"CDC25B","994","41451","M.musculus","Cdc25b","NM_023117.1","NP_075606.1","81.90","81.80"
"CDC25B","994","41451","R.norvegicus","Cdc25b","NM_133572.1","NP_598256.1","80.70","81.40"
"CDC25B","994","41451","D.rerio","cdc25","NM_001115095.2","NP_001108567.1","51.50","55.90"
"CDCP1","64866","11276","H.sapiens","CDCP1","NM_022842.3","NP_073753.3","0.00","0.00"
"CDCP1","64866","11276","P.troglodytes","CDCP1","XM_001147144.1","XP_001147144.1","98.60","99.10"
"CDCP1","64866","11276","C.lupus","CDCP1","XM_541913.2","XP_541913.2","85.40","86.70"
"CDCP1","64866","11276","B.taurus","CDCP1","XM_612363.4","XP_612363.4","80.30","83.90"
"CDCP1","64866","11276","M.musculus","Cdcp1","NM_133974.3","NP_598735.2","81.30","82.50"
"CDCP1","64866","11276","R.norvegicus","Cdcp1","XM_236747.4","XP_236747.1","81.50","82.40"
"CDCP1","64866","11276","G.gallus","CDCP1","XM_418802.2","XP_418802.2","54.30","59.40"
"CDCP1","64866","11276","D.rerio","zgc:113071","NM_001014333.1","NP_001014355.1","26.60","41.70"
"CDH1","999","20917","H.sapiens","CDH1","NM_004360.3","NP_004351.1","0.00","0.00"
"CDH1","999","20917","P.troglodytes","CDH1","XM_001168150.1","XP_001168150.1","99.70","99.20"
"CDH1","999","20917","C.lupus","CDH1","XM_536807.2","XP_536807.2","83.30","84.20"
"CDH1","999","20917","B.taurus","CDH1","NM_001002763.1","NP_001002763.1","82.20","83.10"
"CDH1","999","20917","M.musculus","Cdh1","NM_009864.2","NP_033994.1","81.40","79.60"
"CDH1","999","20917","R.norvegicus","Cdh1","NM_031334.1","NP_112624.1","81.30","80.10"
"CDH1","999","20917","G.gallus","CDH1","NM_001039258.1","NP_001034347.1","63.70","64.40"
"CDH1","999","20917","D.rerio","cdh1","NM_131820.1","NP_571895.1","45.30","51.90"
"CDH1","999","20917","D.rerio","LOC100330081","XM_002662927.1","XP_002662973.1","47.00","53.00"
"CDH1","999","20917","D.rerio","LOC791686","XM_001331392.3","XP_001331428.3","51.80","57.00"
"CDH1","999","20917","D.rerio","LOC100329859","XM_002662926.1","XP_002662972.1","47.80","53.00"
"CDH1","999","20917","D.rerio","LOC567602","XM_690906.4","XP_695998.4","53.80","57.20"
"CDH3","1001","20425","H.sapiens","CDH3","NM_001793.4","NP_001784.2","0.00","0.00"
"CDH3","1001","20425","P.troglodytes","CDH3","XM_001167934.1","XP_001167934.1","99.40","99.40"
"CDH3","1001","20425","C.lupus","CDH3","XM_848616.1","XP_853709.1","87.70","86.20"
"CDH3","1001","20425","B.taurus","CDH3","XM_614683.4","XP_614683.4","83.50","84.40"
"CDH3","1001","20425","M.musculus","Cdh3","NM_001037809.2","NP_001032898.1","83.30","82.50"
"CDH3","1001","20425","R.norvegicus","Cdh3","XM_226426.4","XP_226426.4","84.20","82.90"
"CDH6","1004","21027","H.sapiens","CDH6","NM_004932.2","NP_004923.1","0.00","0.00"
"CDH6","1004","21027","P.troglodytes","CDH6","XM_517822.2","XP_517822.2","98.90","98.80"
"CDH6","1004","21027","C.lupus","CDH6","XM_536515.2","XP_536515.2","94.40","89.10"
"CDH6","1004","21027","B.taurus","CDH6","NM_001034640.1","NP_001029812.1","97.60","93.00"
"CDH6","1004","21027","M.musculus","Cdh6","NM_007666.3","NP_031692.2","97.10","90.50"
